strain	taxonomyId	accession	isRef	level	chromosomeCount	length	scaffoldCount	scaffoldN50	scaffoldL50	coverage	gcPercent	annotationStatus	pairedAccession	species	speciesTaxonomyId	lineageTaxonomyIds	taxonomicGroup	tolId	taxonomicLevelDomain	taxonomicLevelRealm	taxonomicLevelKingdom	taxonomicLevelPhylum	taxonomicLevelClass	taxonomicLevelOrder	taxonomicLevelFamily	taxonomicLevelGenus	taxonomicLevelSpecies	taxonomicLevelDomainId	taxonomicLevelRealmId	taxonomicLevelKingdomId	taxonomicLevelPhylumId	taxonomicLevelClassId	taxonomicLevelOrderId	taxonomicLevelFamilyId	taxonomicLevelGenusId	taxonomicLevelSpeciesId	commonName	ucscBrowser	geneModelUrl
	90520	GCA_964188325.1	False	Chromosome	18.0	1473581329	627	94909467	7	30	44.0			Podarcis bocagei	90520	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,90520	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis bocagei	2759		33208	7711	8504	8509	8522	42163	90520			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/325/GCA_964188325.1/genes/GCA_964188325.1_rPodBoc1.hap2.1.augustus.gtf.gz
	8839	GCA_964188335.1	False	Scaffold		1136573142	487	79761371	4	65	42.5			Anas platyrhynchos	8839	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068716,8835,8839	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos	2759		33208	7711	8782	8826	8830	8835	8839	mallard ducks		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/335/GCA_964188335.1/genes/GCA_964188335.1_bAnaPla2.hap2.1.augustus.gtf.gz
	8839	GCA_964188345.1	False	Chromosome	41.0	1300232380	935	69288905	6	65	43.0			Anas platyrhynchos	8839	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068716,8835,8839	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos	2759		33208	7711	8782	8826	8830	8835	8839	mallard ducks		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/345/GCA_964188345.1/genes/GCA_964188345.1_bAnaPla2.hap1.1.augustus.gtf.gz
	30397	GCA_964188355.1	True	Chromosome	34.0	1303682556	543	46961128	10	56	43.0		GCF_964188355.1	Buteo buteo	30397	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073811,2558200,56259,8955,30396,30397	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo buteo	2759		33208	7711	8782	2558200	56259	30396	30397			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/355/GCA_964188355.1/genes/GCA_964188355.1_bButBut1.hap1.1.augustus.gtf.gz
	64176	GCA_964188365.1	False	Scaffold		1433931530	91	92433681	7	46	44.0			Podarcis muralis	64176	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,64176	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis muralis	2759		33208	7711	8504	8509	8522	42163	64176	Mauereidechse		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/365/GCA_964188365.1/genes/GCA_964188365.1_rPodMur119.hap2.1.augustus.gtf.gz
	30397	GCA_964188375.1	False	Scaffold		1330554072	458	44778580	11	56	43.5			Buteo buteo	30397	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073811,2558200,56259,8955,30396,30397	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo buteo	2759		33208	7711	8782	2558200	56259	30396	30397			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/375/GCA_964188375.1/genes/GCA_964188375.1_bButBut1.hap2.1.augustus.gtf.gz
	65484	GCA_964188395.1	False	Scaffold		1455930776	152	94302458	7	45	44.0			Podarcis siculus	65484	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,65484	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis siculus	2759		33208	7711	8504	8509	8522	42163	65484			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/395/GCA_964188395.1/genes/GCA_964188395.1_rPodSic1.hap2.1.augustus.gtf.gz
	1091426	GCA_964188405.1	True	Chromosome	23.0	1235309700	23	53459825	10	35	43.0			Protomyctophum parallelum	1091426	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123354,68514,68515,91655,1091426	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Myctophiformes	Myctophidae	Protomyctophum	Protomyctophum parallelum	2759		33208	7711	186623	68514	68515	91655	1091426			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/405/GCA_964188405.1/genes/GCA_964188405.1_fProPar1.1.augustus.gtf.gz
	1091426	GCA_964188415.1	False	Chromosome	23.0	1013731500	23	43297454	10	35	43.0			Protomyctophum parallelum	1091426	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123354,68514,68515,91655,1091426	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Myctophiformes	Myctophidae	Protomyctophum	Protomyctophum parallelum	2759		33208	7711	186623	68514	68515	91655	1091426			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/188/415/GCA_964188415.1/genes/GCA_964188415.1_fProPar1.1_alternate_haplotype.augustus.gtf.gz
	9997	GCA_964194105.1	True	Chromosome	20.0	3090032603	497	155990855	8	30	40.0			Spermophilus citellus	9997	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,33553,55153,337726,337730,9996,9997	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus	Spermophilus citellus	2759		33208	7711	40674	9989	55153	9996	9997	European ground squirrel		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/105/GCA_964194105.1/genes/GCA_964194105.1_mSpeCit3.1.augustus.gtf.gz
	9375	GCA_964194135.1	True	Chromosome	17.0	2060984045	463	136888642	7	30	42.0			Talpa europaea	9375	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9362,9373,9374,9375	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Talpa	Talpa europaea	2759		33208	7711	40674	9362	9373	9374	9375			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/135/GCA_964194135.1/genes/GCA_964194135.1_mTalEur1.hap1.1.augustus.gtf.gz
	57982	GCA_964194155.1	True	Chromosome	39.0	3993849873	5087	126028485	12	34	44.5			Cetorhinus maximus	57982	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30496,7850,57974,57981,57982	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Cetorhinus	Cetorhinus maximus	2759		33208	7711	7777	30496	7850	57981	57982			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/155/GCA_964194155.1/genes/GCA_964194155.1_sCetMax3.hap1.1.augustus.gtf.gz
	57982	GCA_964194165.1	False	Scaffold		3817333378	3829	127927789	11	34	44.5			Cetorhinus maximus	57982	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30496,7850,57974,57981,57982	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Cetorhinus	Cetorhinus maximus	2759		33208	7711	7777	30496	7850	57981	57982			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/165/GCA_964194165.1/genes/GCA_964194165.1_sCetMax3.hap2.1.augustus.gtf.gz
	77218	GCA_964194185.1	False	Chromosome	29.0	2171311786	722	88364482	11	39	41.0			Rhinolophus hipposideros	77218	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30559,3136022,58055,186995,49442,77218	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus hipposideros	2759		33208	7711	40674	9397	58055	49442	77218			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/185/GCA_964194185.1/genes/GCA_964194185.1_mRhiHip2.hap1.1.augustus.gtf.gz
	9375	GCA_964194205.1	False	Scaffold		2056471431	356	136515677	7	30	42.0			Talpa europaea	9375	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9362,9373,9374,9375	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Talpa	Talpa europaea	2759		33208	7711	40674	9362	9373	9374	9375			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/205/GCA_964194205.1/genes/GCA_964194205.1_mTalEur1.hap2.1.augustus.gtf.gz
	31155	GCA_964194405.1	False	Scaffold		1476666783	348	216582812	3	61	41.0			Vipera berus	31155	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34989,8689,8690,8703,31155	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Viperidae	Vipera	Vipera berus	2759		33208	7711	8504	8509	8689	8703	31155	Kreuzotter		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/405/GCA_964194405.1/genes/GCA_964194405.1_rVipBer3.hap2.1.augustus.gtf.gz
	31155	GCA_964194415.1	True	Chromosome	19.0	1694999861	478	218396773	3	61	41.0			Vipera berus	31155	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34989,8689,8690,8703,31155	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Viperidae	Vipera	Vipera berus	2759		33208	7711	8504	8509	8689	8703	31155	Kreuzotter		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/194/415/GCA_964194415.1/genes/GCA_964194415.1_rVipBer3.hap1.1.augustus.gtf.gz
	1323832	GCA_964195595.2	True	Chromosome	41.0	1366185058	354	86023716	5	66	43.5		GCF_964195595.1	Calonectris borealis	1323832	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,30449,30451,52121,1323832	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Procellariiformes	Procellariidae	Calonectris	Calonectris borealis	2759		33208	7711	8782	30449	30451	52121	1323832			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/195/595/GCA_964195595.2/genes/GCA_964195595.2_bCalBor7.hap1.2.augustus.gtf.gz
	109479	GCA_964195625.1	False	Chromosome	21.0	1943289057	327	98765083	6	46	43.0			Myotis mystacinus	109479	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,9434,109479	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis mystacinus	2759		33208	7711	40674	9397	9431	9434	109479			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/195/625/GCA_964195625.1/genes/GCA_964195625.1_mMyoMys1.hap2.1.augustus.gtf.gz
	1323832	GCA_964196065.2	False	Chromosome	39.0	1211470109	281	86671854	4	66	43.5			Calonectris borealis	1323832	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,30449,30451,52121,1323832	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Procellariiformes	Procellariidae	Calonectris	Calonectris borealis	2759		33208	7711	8782	30449	30451	52121	1323832			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/196/065/GCA_964196065.2/genes/GCA_964196065.2_bCalBor7.hap2.2.augustus.gtf.gz
	58319	GCA_964197995.1	True	Chromosome	25.0	1229649543	754	44954600	11	69	39.0			Scardinius erythrophthalmus	58319	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186627,7952,30727,2743726,2743728,58318,58319	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Scardinius	Scardinius erythrophthalmus	2759		33208	7711	186623	7952	2743726	58318	58319	redeye		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/197/995/GCA_964197995.1/genes/GCA_964197995.1_fScaEry2.hap1.1.augustus.gtf.gz
	7748	GCA_964198595.1	True	Chromosome	82.0	1042458987	1496	13159252	29	36	49.0			Lampetra fluviatilis	7748	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,1476529,117569,7745,7746,13103,7748	Cyclostomata	k	Eukaryota		Metazoa	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Lampetra	Lampetra fluviatilis	2759		33208	7711	117569	7745	7746	13103	7748			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/198/595/GCA_964198595.1/genes/GCA_964198595.1_kcLamFluv1.1.augustus.gtf.gz
	119627	GCA_964199755.1	True	Chromosome	35.0	1405564706	617	87713602	5	68	44.5		GCF_964199755.1	Larus michahellis	119627	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,8906,8910,8911,119627	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus michahellis	2759		33208	7711	8782	8906	8910	8911	119627			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/199/755/GCA_964199755.1/genes/GCA_964199755.1_bLarMic1.1.augustus.gtf.gz
	8323	GCA_964204655.1	True	Chromosome	17.0	22324616549	1303	1248769876	8	36	45.5			Triturus cristatus	8323	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8293,30367,8314,1331674,8322,8323	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Caudata	Salamandridae	Triturus	Triturus cristatus	2759		33208	7711	8292	8293	8314	8322	8323	great crested newt		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/204/655/GCA_964204655.1/genes/GCA_964204655.1_aTriCri1.1.augustus.gtf.gz
	7725	GCA_964204865.1	False	Chromosome	15.0	377954387	388	23815600	8	75	36.0			Styela clava	7725	1,131567,2759,33154,33208,6072,33213,33511,7711,7712,7713,7720,7721,7724,7725	Tunicata	k	Eukaryota		Metazoa	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Styela	Styela clava	2759		33208	7711	7713	7720	7721	7724	7725			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/204/865/GCA_964204865.1/genes/GCA_964204865.1_kaStyClav1.hap1.1.augustus.gtf.gz
	7725	GCA_964204955.1	False	Scaffold		381580332	243	24302354	8	75	36.5			Styela clava	7725	1,131567,2759,33154,33208,6072,33213,33511,7711,7712,7713,7720,7721,7724,7725	Tunicata	k	Eukaryota		Metazoa	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Styela	Styela clava	2759		33208	7711	7713	7720	7721	7724	7725			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/204/955/GCA_964204955.1/genes/GCA_964204955.1_kaStyClav1.hap2.1.augustus.gtf.gz
	8348	GCA_964205295.1	True	Chromosome	12.0	9369772323	4756	1114117749	4	26	39.0			Bombina variegata	8348	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,30312,8344,8348	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Bombinatoridae	Bombina	Bombina variegata	2759		33208	7711	8292	8342	30312	8344	8348			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/205/295/GCA_964205295.1/genes/GCA_964205295.1_aBomVar4.paternal.1.augustus.gtf.gz
	8348	GCA_964205305.1	False	Chromosome	12.0	9112230460	3497	1092803421	4	26	39.0			Bombina variegata	8348	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,30312,8344,8348	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Bombinatoridae	Bombina	Bombina variegata	2759		33208	7711	8292	8342	30312	8344	8348			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/205/305/GCA_964205305.1/genes/GCA_964205305.1_aBomVar4.maternal.1.augustus.gtf.gz
	8843	GCA_964211785.1	False	Chromosome	39.0	1168290161	381	67215310	5	56	43.5			Anser anser	8843	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068722,8842,8843	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser	2759		33208	7711	8782	8826	8830	8842	8843	graylag goose		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/211/785/GCA_964211785.1/genes/GCA_964211785.1_bAnsAns1.hap2.1.augustus.gtf.gz
	219593	GCA_964211795.1	False	Scaffold		1103588439	362	77419955	4	122	42.0			Aythya ferina	219593	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068721,30384,219593	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Aythya	Aythya ferina	2759		33208	7711	8782	8826	8830	30384	219593	pochard		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/211/795/GCA_964211795.1/genes/GCA_964211795.1_bAytFer1.hap2.1.augustus.gtf.gz
	219593	GCA_964211825.1	False	Chromosome	41.0	1252302973	861	79844515	5	122	42.0			Aythya ferina	219593	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068721,30384,219593	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Aythya	Aythya ferina	2759		33208	7711	8782	8826	8830	30384	219593	pochard		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/211/825/GCA_964211825.1/genes/GCA_964211825.1_bAytFer1.hap1.1.augustus.gtf.gz
	8843	GCA_964211835.1	True	Chromosome	41.0	1313438308	818	78965412	5	56	43.5			Anser anser	8843	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068722,8842,8843	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser	2759		33208	7711	8782	8826	8830	8842	8843	graylag goose		https://hgdownload.soe.ucsc.edu/hubs/GCA/964/211/835/GCA_964211835.1/genes/GCA_964211835.1_bAnsAns1.hap1.1.augustus.gtf.gz
	109481	GCA_964212025.2	False	Scaffold		1932610702	173	99187516	6	59	43.5			Myotis nattereri	109481	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,9434,109481	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nattereri	2759		33208	7711	40674	9397	9431	9434	109481			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/212/025/GCA_964212025.2/genes/GCA_964212025.2_mMyoNat1.hap2.2.augustus.gtf.gz
	109481	GCA_964212035.2	True	Chromosome	23.0	2138575456	211	99996439	7	59	43.0			Myotis nattereri	109481	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,9434,109481	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nattereri	2759		33208	7711	40674	9397	9431	9434	109481			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/212/035/GCA_964212035.2/genes/GCA_964212035.2_mMyoNat1.hap1.2.augustus.gtf.gz
	112232	GCA_964213995.1	True	Chromosome	34.0	3679774521	5313	109010392	13	35	45.5			Mustelus asterias	112232	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30483,7839,7811,112232	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus asterias	2759		33208	7711	7777	30483	7839	7811	112232			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/213/995/GCA_964213995.1/genes/GCA_964213995.1_sMusAst1.hap1.1.augustus.gtf.gz
	112232	GCA_964214025.1	False	Scaffold		3476679425	4403	109776729	12	35	45.5			Mustelus asterias	112232	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30483,7839,7811,112232	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus asterias	2759		33208	7711	7777	30483	7839	7811	112232			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/214/025/GCA_964214025.1/genes/GCA_964214025.1_sMusAst1.hap2.1.augustus.gtf.gz
	65482	GCA_964234715.1	False	Chromosome	20.0	1574905529	385	91073809	8	41	44.0			Podarcis melisellensis	65482	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,65482	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis melisellensis	2759		33208	7711	8504	8509	8522	42163	65482			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/234/715/GCA_964234715.1/genes/GCA_964234715.1_rPodMel1.hap1.1.augustus.gtf.gz
	65482	GCA_964234825.1	True	Chromosome	18.0	1437044901	200	92085810	7	41	44.0			Podarcis melisellensis	65482	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,65482	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis melisellensis	2759		33208	7711	8504	8509	8522	42163	65482			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/234/825/GCA_964234825.1/genes/GCA_964234825.1_rPodMel1.hap2.1.augustus.gtf.gz
	9123	GCA_964237395.1	False	Scaffold		1208559276	395	87261367	5	44	44.0			Gallinula chloropus	9123	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,9108,9119,9122,9123	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Gruiformes	Rallidae	Gallinula	Gallinula chloropus	2759		33208	7711	8782	9108	9119	9122	9123			https://hgdownload.soe.ucsc.edu/hubs/GCA/964/237/395/GCA_964237395.1/genes/GCA_964237395.1_bGalChl1.hap2.1.augustus.gtf.gz
